Model,MSO68B
Channel,CH2
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,13750
Zero Index,7287.51171875
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,-3.080000

Labels,
TIME,CH2
-1.06408187e-06,1.42750000e+00
-1.06392187e-06,1.38000000e+00
-1.06376187e-06,1.40375000e+00
-1.06360187e-06,1.45812500e+00
-1.06344188e-06,1.46812500e+00
-1.06328187e-06,1.46437500e+00
-1.06312187e-06,1.48437500e+00
-1.06296187e-06,1.50687500e+00
-1.06280187e-06,1.49500000e+00
-1.06264187e-06,1.44562500e+00
-1.06248187e-06,1.40187500e+00
-1.06232188e-06,1.41625000e+00
-1.06216187e-06,1.47250000e+00
-1.06200187e-06,1.48125000e+00
-1.06184187e-06,1.46687500e+00
-1.06168187e-06,1.43187500e+00
-1.06152187e-06,1.41750000e+00
-1.06136187e-06,1.42000000e+00
-1.06120188e-06,1.39125000e+00
-1.06104187e-06,1.40187500e+00
-1.06088187e-06,1.37812500e+00
-1.06072187e-06,1.33812500e+00
-1.06056187e-06,1.38250000e+00
-1.06040187e-06,1.41875000e+00
-1.06024187e-06,1.40437500e+00
-1.06008188e-06,1.37062500e+00
-1.05992187e-06,1.35250000e+00
-1.05976187e-06,1.37250000e+00
-1.05960187e-06,1.38250000e+00
-1.05944187e-06,1.35375000e+00
-1.05928187e-06,1.28500000e+00
-1.05912187e-06,1.22062500e+00
-1.05896188e-06,1.25500000e+00
-1.05880187e-06,1.28437500e+00
-1.05864187e-06,1.30375000e+00
-1.05848187e-06,1.28187500e+00
-1.05832187e-06,1.21937500e+00
-1.05816187e-06,1.20000000e+00
-1.05800187e-06,1.19000000e+00
-1.05784188e-06,1.14437500e+00
-1.05768187e-06,1.12437500e+00
-1.05752187e-06,1.16062500e+00
-1.05736187e-06,1.11750000e+00
-1.05720187e-06,1.04250000e+00
-1.05704187e-06,1.04937500e+00
-1.05688187e-06,1.11312500e+00
-1.05672188e-06,1.13875000e+00
-1.05656187e-06,1.11687500e+00
-1.05640187e-06,1.05437500e+00
-1.05624187e-06,1.04812500e+00
-1.05608187e-06,1.08000000e+00
-1.05592187e-06,1.04437500e+00
-1.05576187e-06,9.61250000e-01
-1.05560188e-06,9.21875000e-01
-1.05544187e-06,9.98125000e-01
-1.05528187e-06,1.01625000e+00
-1.05512187e-06,8.68125000e-01
-1.05496187e-06,7.53125000e-01
-1.05480187e-06,7.98750000e-01
-1.05464187e-06,8.71875000e-01
-1.05448188e-06,8.82500000e-01
-1.05432187e-06,8.21250000e-01
-1.05416187e-06,7.33750000e-01
-1.05400187e-06,6.81250000e-01
-1.05384187e-06,6.96250000e-01
-1.05368187e-06,7.47500000e-01
-1.05352187e-06,7.55625000e-01
