x-axis,1,2,3,4
+1.1565899E-03,+6.2611684301E+00,+46.5070251E-03,-27.9553986E-03,+154.5173522E-03
+1.1569524E-03,+6.2644876450E+00,+44.9753908E-03,-29.5718272E-03,+153.9572678E-03
+1.1573149E-03,+6.2687590035E+00,+48.6547556E-03,-31.3033988E-03,+153.9572678E-03
+1.1576774E-03,+6.2697111438E+00,+45.5914784E-03,-29.2964709E-03,+153.9572678E-03
+1.1580399E-03,+6.2697111438E+00,+44.3592989E-03,-29.4053659E-03,+155.9097499E-03
+1.1584025E-03,+6.2697111438E+00,+44.3592989E-03,-28.4579083E-03,+154.5173474E-03
+1.1587650E-03,+6.2730303668E+00,+46.5070315E-03,-28.9028541E-03,+153.9572678E-03
+1.1591275E-03,+6.2739825007E+00,+44.9753844E-03,-32.6413587E-03,+153.9572678E-03
+1.1594900E-03,+6.2739825007E+00,+44.3592989E-03,-30.5255210E-03,+155.9097538E-03
+1.1598525E-03,+6.2773017286E+00,+44.3592989E-03,-28.0674086E-03,+156.4698305E-03
+1.1602151E-03,+6.2749346279E+00,+46.5070357E-03,-27.2288503E-03,+156.4698305E-03
+1.1605776E-03,+6.2773017319E+00,+47.1231181E-03,-27.8978309E-03,+154.5173416E-03
+1.1609401E-03,+6.2782538575E+00,+44.9753791E-03,-28.9028564E-03,+155.9097576E-03
+1.1613026E-03,+6.2815730920E+00,+44.3592989E-03,-29.5173837E-03,+154.5173397E-03
+1.1616651E-03,+6.2792059782E+00,+42.2115578E-03,-28.8484014E-03,+153.9572678E-03
+1.1620276E-03,+6.2782538575E+00,+43.7432218E-03,-32.5293585E-03,+153.9572678E-03
+1.1623902E-03,+6.2815730969E+00,+44.3592989E-03,-32.8685011E-03,+153.9572678E-03
+1.1627527E-03,+6.2858444554E+00,+44.3592989E-03,-29.1299831E-03,+153.9572678E-03
+1.1631152E-03,+6.2901158139E+00,+46.5070442E-03,-30.8553543E-03,+155.9097634E-03
+1.1634777E-03,+6.2877486838E+00,+44.9753717E-03,-28.9059531E-03,+154.5173340E-03
+1.1638402E-03,+6.2867965712E+00,+44.3592989E-03,-28.9028595E-03,+153.9572678E-03
+1.1642028E-03,+6.2901158188E+00,+44.3592989E-03,-27.9553865E-03,+155.9097663E-03
+1.1645653E-03,+6.2910679281E+00,+42.2115494E-03,-31.9148468E-03,+154.5173311E-03
+1.1649278E-03,+6.2910679281E+00,+43.7432303E-03,-29.2419852E-03,+153.9572678E-03
+1.1652903E-03,+6.2943871805E+00,+44.3592989E-03,-28.1218605E-03,+155.9097692E-03
+1.1656528E-03,+6.2986585390E+00,+42.2115462E-03,-29.6838624E-03,+154.5173282E-03
+1.1660154E-03,+6.2996106418E+00,+43.7432335E-03,-28.9604087E-03,+155.9097711E-03
+1.1663779E-03,+6.2996106418E+00,+44.3592989E-03,-27.8433713E-03,+156.4698305E-03
+1.1667404E-03,+6.2996106418E+00,+46.5070547E-03,-28.0098490E-03,+154.5173253E-03
+1.1671029E-03,+6.3029299024E+00,+44.9753612E-03,-29.6838654E-03,+155.9097740E-03
+1.1674654E-03,+6.3005627364E+00,+46.5070569E-03,-29.3509078E-03,+156.4698305E-03
+1.1678280E-03,+6.2996106418E+00,+44.9753590E-03,-29.9078888E-03,+156.4698305E-03
+1.1681905E-03,+6.3029299073E+00,+46.5070590E-03,-27.0078962E-03,+154.5173215E-03
+1.1685530E-03,+6.3038819986E+00,+44.9753569E-03,-28.4548223E-03,+155.9097778E-03
+1.1689155E-03,+6.3038819986E+00,+48.6548233E-03,-30.6888944E-03,+156.4698305E-03
+1.1692780E-03,+6.3072012691E+00,+47.7391740E-03,-28.0129166E-03,+154.5173186E-03
+1.1696406E-03,+6.3081533555E+00,+47.1231181E-03,-27.1168354E-03,+155.9097807E-03
+1.1700031E-03,+6.3081533555E+00,+44.9753527E-03,-27.1168354E-03,+156.4698305E-03
+1.1703656E-03,+6.3081533555E+00,+44.3592989E-03,-27.1168354E-03,+156.4698305E-03
+1.1707281E-03,+6.3081533555E+00,+44.3592989E-03,-29.0693512E-03,+156.4698305E-03
+1.1710906E-03,+6.3114726341E+00,+44.3592989E-03,-27.6768814E-03,+156.4698305E-03
+1.1714531E-03,+6.3124247123E+00,+48.6548381E-03,-25.5548212E-03,+156.4698305E-03
+1.1718157E-03,+6.3157439942E+00,+47.7391666E-03,-29.0118225E-03,+156.4698305E-03
+1.1721782E-03,+6.3166960692E+00,+47.1231181E-03,-28.5698950E-03,+154.5173109E-03
+1.1725407E-03,+6.3200153544E+00,+42.8275725E-03,-26.9503481E-03,+155.9097884E-03
+1.1729032E-03,+6.3209674261E+00,+43.7432535E-03,-27.7858357E-03,+156.4698305E-03
+1.1732657E-03,+6.3176481376E+00,+46.5070738E-03,-26.9503469E-03,+156.4698305E-03
+1.1736283E-03,+6.3200153593E+00,+44.9753421E-03,-27.3953322E-03,+156.4698305E-03
+1.1739908E-03,+6.3176481344E+00,+42.2115219E-03,-28.4003577E-03,+154.5173061E-03
+1.1743533E-03,+6.3200153625E+00,+45.8910358E-03,-28.2338679E-03,+155.9097932E-03
+1.1747158E-03,+6.3242867210E+00,+44.9753389E-03,-28.5123657E-03,+156.4698305E-03
+1.1750783E-03,+6.3285580795E+00,+46.5070791E-03,-27.0623511E-03,+158.4223579E-03
+1.1754409E-03,+6.3261908415E+00,+44.9753368E-03,-26.2238171E-03,+157.0298650E-03
+1.1758034E-03,+6.3252387829E+00,+46.5070812E-03,-28.0643395E-03,+154.5173013E-03
+1.1761659E-03,+6.3285580844E+00,+44.9753347E-03,-29.7958912E-03,+155.9097980E-03
+1.1765284E-03,+6.3295101398E+00,+46.5070833E-03,-28.1793795E-03,+156.4698305E-03
+1.1768909E-03,+6.3328294445E+00,+44.9753326E-03,-27.2288415E-03,+156.4698305E-03
+1.1772535E-03,+6.3337814966E+00,+44.3592989E-03,-26.3358221E-03,+158.4223637E-03
+1.1776160E-03,+6.3337814966E+00,+44.3592989E-03,-26.1118102E-03,+157.0298592E-03
+1.1779785E-03,+6.3337814966E+00,+42.2115102E-03,-24.1592752E-03,+156.4698305E-03
+1.1783410E-03,+6.3371008079E+00,+45.8910591E-03,-27.1138123E-03,+156.4698305E-03
+1.1787035E-03,+6.3380528535E+00,+44.9753273E-03,-27.3408457E-03,+156.4698305E-03
+1.1790661E-03,+6.3380528535E+00,+44.3592989E-03,-29.0693733E-03,+158.4223685E-03
+1.1794286E-03,+6.3413721697E+00,+44.3592989E-03,-27.2863515E-03,+158.9823933E-03
+1.1797911E-03,+6.3423242103E+00,+44.3592989E-03,-27.7858467E-03,+157.0298535E-03
+1.1801536E-03,+6.3390048908E+00,+42.2115039E-03,-25.7788115E-03,+156.4698305E-03
+1.1805161E-03,+6.3413721746E+00,+41.5954797E-03,-27.4498353E-03,+156.4698305E-03
+1.1808786E-03,+6.3423242103E+00,+41.5954797E-03,-26.1693177E-03,+156.4698305E-03
+1.1812412E-03,+6.3456435347E+00,+43.7432779E-03,-26.7808239E-03,+156.4698305E-03
+1.1816037E-03,+6.3432762412E+00,+44.3592989E-03,-27.5073443E-03,+156.4698305E-03
+1.1819662E-03,+6.3456435380E+00,+44.3592989E-03,-28.7908753E-03,+156.4698305E-03
+1.1823287E-03,+6.3499148965E+00,+44.3592989E-03,-28.3458669E-03,+156.4698305E-03
+1.1826912E-03,+6.3508669240E+00,+44.3592989E-03,-27.7313510E-03,+156.4698305E-03
+1.1830538E-03,+6.3508669240E+00,+46.5071023E-03,-28.4003673E-03,+156.4698305E-03
+1.1834163E-03,+6.3508669240E+00,+47.1231181E-03,-28.6243730E-03,+156.4698305E-03
+1.1837788E-03,+6.3541862599E+00,+42.8275069E-03,-25.5002923E-03,+158.4223810E-03
+1.1841413E-03,+6.3551382809E+00,+43.7432863E-03,-26.5568240E-03,+157.0298419E-03
+1.1845038E-03,+6.3551382809E+00,+46.5071066E-03,-30.2409191E-03,+156.4698305E-03
+1.1848664E-03,+6.3584576216E+00,+44.9753093E-03,-28.7938718E-03,+156.4698305E-03
+1.1852289E-03,+6.3560902954E+00,+42.2114891E-03,-24.6072628E-03,+156.4698305E-03
+1.1855914E-03,+6.3584576249E+00,+43.7432906E-03,-28.2853800E-03,+156.4698305E-03
+1.1859539E-03,+6.3594096377E+00,+44.3592989E-03,-27.6768419E-03,+158.4223867E-03
+1.1863164E-03,+6.3560902905E+00,+46.5071119E-03,-29.4599039E-03,+158.9823933E-03
+1.1866790E-03,+6.3617769787E+00,+42.8274900E-03,-30.1319107E-03,+158.9823933E-03
+1.1870415E-03,+6.3636809946E+00,+41.5954797E-03,-26.2267925E-03,+158.9823933E-03
+1.1874040E-03,+6.3636809946E+00,+41.5954797E-03,-25.8878091E-03,+157.0298333E-03
+1.1877665E-03,+6.3636809946E+00,+45.8911141E-03,-27.2833468E-03,+156.4698305E-03
+1.1881290E-03,+6.3636809946E+00,+44.9752998E-03,-27.6193479E-03,+158.4223925E-03
+1.1884916E-03,+6.3670003517E+00,+44.3592989E-03,-26.8383227E-03,+158.9823933E-03
+1.1888541E-03,+6.3712717102E+00,+46.5071193E-03,-25.0522717E-03,+158.9823933E-03
+1.1892166E-03,+6.3722237083E+00,+47.1231181E-03,-26.9473504E-03,+158.9823933E-03
+1.1895791E-03,+6.3689043463E+00,+47.1231181E-03,-26.8383216E-03,+158.9823933E-03
+1.1899416E-03,+6.3745910787E+00,+47.1231181E-03,-27.0048361E-03,+157.0298266E-03
+1.1903041E-03,+6.3731756999E+00,+42.8274689E-03,-27.8978624E-03,+156.4698305E-03
+1.1906667E-03,+6.3755430752E+00,+43.7433054E-03,-27.7313467E-03,+158.4223992E-03
+1.1910292E-03,+6.3798144337E+00,+42.2114722E-03,-29.9624315E-03,+158.9823933E-03
+1.1913917E-03,+6.3774470519E+00,+41.5954797E-03,-25.9482537E-03,+158.9823933E-03
+1.1917542E-03,+6.3764950652E+00,+45.8911374E-03,-26.5568442E-03,+158.9823933E-03
+1.1921167E-03,+6.3831338120E+00,+44.9752882E-03,-28.6788934E-03,+158.9823933E-03
+1.1924793E-03,+6.3850377789E+00,+44.3592989E-03,-26.3932827E-03,+158.9823933E-03
+1.1928418E-03,+6.3817184022E+00,+46.5071309E-03,-26.3903275E-03,+160.9349678E-03
+1.1932043E-03,+6.3874051787E+00,+42.8274519E-03,-27.0048379E-03,+159.5423807E-03
+1.1935668E-03,+6.3859897558E+00,+43.7433138E-03,-27.5073506E-03,+158.9823933E-03
+1.1939293E-03,+6.3883571605E+00,+44.3592989E-03,-24.8857396E-03,+160.9349707E-03
+1.1942919E-03,+6.3859897525E+00,+42.2114626E-03,-24.8827913E-03,+159.5423778E-03
+1.1946544E-03,+6.3883571637E+00,+43.7433170E-03,-23.9352376E-03,+158.9823933E-03
+1.1950169E-03,+6.3893091357E+00,+46.5071372E-03,-26.7233758E-03,+158.9823933E-03
+1.1953794E-03,+6.3893091357E+00,+44.9752787E-03,-26.4477992E-03,+160.9349745E-03
+1.1957419E-03,+6.3893091357E+00,+44.3592989E-03,-24.9402609E-03,+159.5423740E-03
+1.1961045E-03,+6.3926285271E+00,+46.5071404E-03,-24.9947892E-03,+158.9823933E-03
+1.1964670E-03,+6.3935804926E+00,+47.1231181E-03,-25.8878188E-03,+158.9823933E-03
+1.1968295E-03,+6.3968998873E+00,+44.9752744E-03,-25.3307762E-03,+158.9823933E-03
+1.1971920E-03,+6.4011712457E+00,+46.5071436E-03,-25.1067851E-03,+160.9349793E-03
+1.1975545E-03,+6.3988038084E+00,+42.8274266E-03,-23.9352329E-03,+159.5423691E-03
+1.1979171E-03,+6.3978518494E+00,+43.7433265E-03,-22.8182123E-03,+158.9823933E-03
+1.1982796E-03,+6.4011712507E+00,+46.5071468E-03,-23.3752579E-03,+158.9823933E-03
+1.1986421E-03,+6.4021232063E+00,+44.9752691E-03,-25.5518373E-03,+158.9823933E-03
+1.1990046E-03,+6.4054426108E+00,+44.3592989E-03,-26.8928466E-03,+158.9823933E-03
+1.1993671E-03,+6.4030751570E+00,+44.3592989E-03,-23.2116518E-03,+160.9349851E-03
+1.1997296E-03,+6.4021232063E+00,+44.3592989E-03,-24.0443025E-03,+159.5423634E-03
+1.2000922E-03,+6.4021232063E+00,+44.3592989E-03,-26.1663475E-03,+158.9823933E-03
+1.2004547E-03,+6.4054426173E+00,+42.2114447E-03,-23.8806903E-03,+158.9823933E-03
+1.2008172E-03,+6.4063945631E+00,+41.5954797E-03,-25.0493305E-03,+160.9349890E-03
+1.2011797E-03,+6.4063945631E+00,+41.5954797E-03,-25.6092977E-03,+159.5423595E-03
+1.2015422E-03,+6.4130333950E+00,+41.5954797E-03,-24.4377391E-03,+160.9349909E-03
+1.2019048E-03,+6.4116178593E+00,+45.8911966E-03,-26.4448782E-03,+159.5423576E-03
+1.2022673E-03,+6.4106659200E+00,+42.8273991E-03,-25.1642359E-03,+158.9823933E-03
+1.2026298E-03,+6.4139853408E+00,+43.7433403E-03,-22.2611520E-03,+158.9823933E-03
+1.2029923E-03,+6.4149372769E+00,+44.3592989E-03,-25.4944000E-03,+158.9823933E-03
+1.2033548E-03,+6.4215761251E+00,+44.3592989E-03,-27.0048433E-03,+158.9823933E-03
+1.2037174E-03,+6.4201605648E+00,+46.5071626E-03,-24.7737114E-03,+158.9823933E-03
+1.2040799E-03,+6.4158892063E+00,+44.9752533E-03,-25.6638434E-03,+158.9823933E-03
+1.2044424E-03,+6.4182567059E+00,+44.3592989E-03,-25.3307681E-03,+158.9823933E-03
+1.2048049E-03,+6.4225280643E+00,+44.3592989E-03,-25.4973064E-03,+158.9823933E-03
+1.2051674E-03,+6.4234799906E+00,+44.3592989E-03,-26.7808620E-03,+158.9823933E-03
+1.2055300E-03,+6.4267994245E+00,+44.3592989E-03,-25.1642272E-03,+158.9823933E-03
+1.2058925E-03,+6.4244319119E+00,+42.2114288E-03,-24.6042726E-03,+160.9350024E-03
+1.2062550E-03,+6.4234799906E+00,+43.7433509E-03,-24.6042726E-03,+159.5423461E-03
+1.2066175E-03,+6.4267994294E+00,+44.3592989E-03,-26.5568836E-03,+158.9823933E-03
+1.2069800E-03,+6.4310707879E+00,+46.5071721E-03,-26.7263130E-03,+158.9823933E-03
+1.2073425E-03,+6.4353421464E+00,+42.8273694E-03,-26.6143228E-03,+158.9823933E-03
+1.2077051E-03,+6.4329746174E+00,+41.5954797E-03,-25.0522317E-03,+160.9350072E-03
+1.2080676E-03,+6.4320227043E+00,+41.5954797E-03,-24.9947955E-03,+159.5423413E-03
+1.2084301E-03,+6.4353421513E+00,+43.7433572E-03,-24.3257388E-03,+158.9823933E-03
+1.2087926E-03,+6.4362940611E+00,+44.3592989E-03,-24.8828067E-03,+158.9823933E-03
+1.2091551E-03,+6.4362940611E+00,+42.2114193E-03,-24.7162616E-03,+158.9823933E-03
+1.2095177E-03,+6.4362940611E+00,+43.7433604E-03,-23.0421776E-03,+160.9350120E-03
+1.2098802E-03,+6.4362940611E+00,+44.3592989E-03,-23.7657941E-03,+161.4949561E-03
+1.2102427E-03,+6.4396135163E+00,+44.3592989E-03,-22.1491394E-03,+159.5423355E-03
+1.2106052E-03,+6.4372459612E+00,+44.3592989E-03,-25.4944404E-03,+158.9823933E-03
+1.2109677E-03,+6.4429329780E+00,+44.3592989E-03,-25.8332738E-03,+158.9823933E-03
+1.2113303E-03,+6.4415173148E+00,+44.3592989E-03,-24.8282483E-03,+158.9823933E-03
+1.2116928E-03,+6.4438848797E+00,+44.3592989E-03,-24.2137477E-03,+158.9823933E-03
+1.2120553E-03,+6.4448367748E+00,+44.3592989E-03,-23.3207098E-03,+160.9350188E-03
+1.2124178E-03,+6.4415173099E+00,+44.3592989E-03,-23.8777854E-03,+161.4949561E-03
+1.2127803E-03,+6.4438848846E+00,+44.3592989E-03,-22.1491326E-03,+161.4949561E-03
+1.2131429E-03,+6.4448367748E+00,+44.3592989E-03,-24.3228769E-03,+159.5423278E-03
+1.2135054E-03,+6.4481562447E+00,+44.3592989E-03,-25.4973110E-03,+158.9823933E-03
+1.2138679E-03,+6.4491081317E+00,+44.3592989E-03,-20.9229851E-03,+160.9350236E-03
+1.2142304E-03,+6.4557470780E+00,+46.5071933E-03,-21.9223044E-03,+161.4949561E-03
+1.2145929E-03,+6.4510118959E+00,+42.8273271E-03,-24.1563281E-03,+161.4949561E-03
+1.2149555E-03,+6.4524276081E+00,+43.7433762E-03,-23.0421661E-03,+159.5423230E-03
+1.2153180E-03,+6.4533794886E+00,+44.3592989E-03,-21.4226419E-03,+160.9350274E-03
+1.2156805E-03,+6.4533794886E+00,+44.3592989E-03,-24.2109007E-03,+159.5423211E-03
+1.2160430E-03,+6.4533794886E+00,+42.2113992E-03,-20.8109859E-03,+160.9350293E-03
+1.2164055E-03,+6.4566989715E+00,+43.7433805E-03,-22.3128387E-03,+159.5423191E-03
+1.2167680E-03,+6.4609703300E+00,+46.5072007E-03,-21.9251521E-03,+158.9823933E-03
+1.2171306E-03,+6.4552832298E+00,+44.9752152E-03,-23.1513083E-03,+158.9823933E-03
+1.2174931E-03,+6.4600184642E+00,+44.3592989E-03,-25.1613593E-03,+160.9350332E-03
+1.2178556E-03,+6.4619222023E+00,+44.3592989E-03,-23.2661287E-03,+161.4949561E-03
+1.2182181E-03,+6.4619222023E+00,+42.2113928E-03,-21.8131656E-03,+161.4949561E-03
+1.2185806E-03,+6.4652416950E+00,+43.7433868E-03,-23.5418400E-03,+161.4949561E-03
+1.2189432E-03,+6.4661935591E+00,+44.3592989E-03,-22.1491163E-03,+161.4949561E-03
+1.2193057E-03,+6.4695130551E+00,+42.2113897E-03,-20.4176104E-03,+161.4949561E-03
+1.2196682E-03,+6.4704649160E+00,+43.7433900E-03,-22.4248343E-03,+159.5423105E-03
+1.2200307E-03,+6.4704649160E+00,+44.3592989E-03,-22.3156763E-03,+158.9823933E-03
+1.2203932E-03,+6.4704649160E+00,+46.5072113E-03,-20.9201212E-03,+160.9350409E-03
+1.2207558E-03,+6.4771039211E+00,+44.9752046E-03,-23.3178800E-03,+161.4949561E-03
+1.2211183E-03,+6.4756881255E+00,+44.3592989E-03,-24.1017600E-03,+161.4949561E-03
+1.2214808E-03,+6.4747362728E+00,+42.2113833E-03,-25.6638804E-03,+161.4949561E-03
+1.2218433E-03,+6.4780557803E+00,+41.5954797E-03,-22.9875680E-03,+159.5423047E-03
+1.2222058E-03,+6.4723686115E+00,+43.7433974E-03,-24.8254231E-03,+158.9823933E-03
+1.2225684E-03,+6.4737844267E+00,+44.3592989E-03,-24.4377057E-03,+160.9350466E-03
+1.2229309E-03,+6.4780557852E+00,+44.3592989E-03,-23.3206983E-03,+161.4949561E-03
+1.2232934E-03,+6.4790076297E+00,+44.3592989E-03,-21.5346107E-03,+159.5423009E-03
+1.2236559E-03,+6.4790076297E+00,+44.3592989E-03,-24.6014658E-03,+160.9350495E-03
+1.2240184E-03,+6.4790076297E+00,+42.2113759E-03,-24.8282348E-03,+161.4949561E-03
+1.2243810E-03,+6.4823271486E+00,+43.7434037E-03,-21.0894879E-03,+163.4476142E-03
+1.2247435E-03,+6.4832789865E+00,+44.3592989E-03,-24.7680414E-03,+160.1022007E-03
+1.2251060E-03,+6.4865985087E+00,+44.3592989E-03,-22.5970222E-03,+160.9350534E-03
+1.2254685E-03,+6.4875503434E+00,+46.5072261E-03,-21.9797294E-03,+161.4949561E-03
+1.2258310E-03,+6.4875503434E+00,+44.9751898E-03,-22.4822422E-03,+161.4949561E-03
+1.2261935E-03,+6.4875503434E+00,+42.2113696E-03,-21.4226246E-03,+161.4949561E-03
+1.2265561E-03,+6.4842308147E+00,+43.7434101E-03,-23.4298813E-03,+161.4949561E-03
+1.2269186E-03,+6.4899180472E+00,+44.3592989E-03,-22.9301611E-03,+161.4949561E-03
+1.2272811E-03,+6.4918217002E+00,+44.3592989E-03,-23.3752887E-03,+161.4949561E-03
+1.2276436E-03,+6.4885021666E+00,+44.3592989E-03,-22.4276474E-03,+159.5422893E-03
+1.2280061E-03,+6.4908698786E+00,+44.3592989E-03,-24.0443775E-03,+160.9350611E-03
+1.2283687E-03,+6.4951412371E+00,+46.5072345E-03,-22.6516039E-03,+159.5422874E-03
+1.2287312E-03,+6.4927735186E+00,+44.9751814E-03,-23.6538455E-03,+162.8877327E-03
+1.2290937E-03,+6.4984607805E+00,+46.5072367E-03,-22.5396235E-03,+162.0548483E-03
+1.2294562E-03,+6.5003644140E+00,+44.9751792E-03,-20.1390382E-03,+161.4949561E-03
+1.2298187E-03,+6.5003644140E+00,+44.3592989E-03,-21.1412850E-03,+161.4949561E-03
+1.2301813E-03,+6.5003644140E+00,+46.5072398E-03,-22.7608013E-03,+161.4949561E-03
+1.2305438E-03,+6.5003644140E+00,+44.9751761E-03,-21.9251302E-03,+163.4476306E-03
+1.2309063E-03,+6.5036839623E+00,+46.5072420E-03,-23.5418726E-03,+162.0548435E-03
+1.2312688E-03,+6.5013162208E+00,+47.1231181E-03,-22.5396189E-03,+161.4949561E-03
+1.2316313E-03,+6.5036839655E+00,+42.8272277E-03,-20.9201034E-03,+161.4949561E-03
+1.2319939E-03,+6.5046357708E+00,+43.7434259E-03,-20.5841721E-03,+161.4949561E-03
+1.2323564E-03,+6.5079553257E+00,+44.3592989E-03,-21.7557797E-03,+161.4949561E-03
+1.2327189E-03,+6.5122266842E+00,+44.3592989E-03,-20.5295656E-03,+161.4949561E-03
+1.2330814E-03,+6.5098589264E+00,+44.3592989E-03,-20.0816595E-03,+161.4949561E-03
+1.2334439E-03,+6.5089071277E+00,+44.3592989E-03,-20.0816595E-03,+161.4949561E-03
+1.2338065E-03,+6.5089071277E+00,+44.3592989E-03,-20.8627328E-03,+161.4949561E-03
+1.2341690E-03,+6.5122266907E+00,+44.3592989E-03,-19.1340006E-03,+161.4949561E-03
+1.2345315E-03,+6.5164980492E+00,+46.5072525E-03,-22.4794920E-03,+161.4949561E-03
+1.2348940E-03,+6.5141302751E+00,+44.9751634E-03,-22.8181730E-03,+163.4476421E-03
+1.2352565E-03,+6.5164980525E+00,+44.3592989E-03,-21.8131475E-03,+162.0548319E-03
+1.2356190E-03,+6.5207694109E+00,+42.2113421E-03,-25.1040355E-03,+161.4949561E-03
+1.2359816E-03,+6.5217211982E+00,+43.7434376E-03,-20.6442813E-03,+161.4949561E-03
+1.2363441E-03,+6.5217211982E+00,+44.3592989E-03,-19.8577104E-03,+161.4949561E-03
+1.2367066E-03,+6.5217211982E+00,+44.3592989E-03,-20.0816595E-03,+161.4949561E-03
+1.2370691E-03,+6.5250407743E+00,+46.5072599E-03,-21.6438130E-03,+161.4949561E-03
+1.2374316E-03,+6.5259925551E+00,+44.9751560E-03,-23.2633254E-03,+163.4476489E-03
+1.2377942E-03,+6.5259925551E+00,+46.5072620E-03,-22.0370925E-03,+164.0075189E-03
+1.2381567E-03,+6.5259925551E+00,+44.9751539E-03,-21.5891972E-03,+164.0075189E-03
+1.2385192E-03,+6.5293121377E+00,+44.3592989E-03,-20.0270407E-03,+164.0075189E-03
+1.2388817E-03,+6.5269443276E+00,+44.3592989E-03,-21.9223829E-03,+164.0075189E-03
+1.2392442E-03,+6.5326317269E+00,+44.3592989E-03,-21.8131433E-03,+162.0548214E-03
+1.2396068E-03,+6.5345352688E+00,+48.6552358E-03,-20.0270384E-03,+163.4476546E-03
+1.2399693E-03,+6.5345352688E+00,+45.5909982E-03,-22.7034661E-03,+164.0075189E-03
+1.2403318E-03,+6.5345352688E+00,+44.3592989E-03,-20.0843867E-03,+162.0548185E-03
+1.2406943E-03,+6.5312156763E+00,+44.3592989E-03,-21.0293358E-03,+163.4476575E-03
+1.2410568E-03,+6.5335835060E+00,+44.3592989E-03,-20.4175758E-03,+164.0075189E-03
+1.2414194E-03,+6.5345352688E+00,+46.5072726E-03,-22.0343629E-03,+164.0075189E-03
+1.2417819E-03,+6.5345352688E+00,+42.8271685E-03,-22.5942223E-03,+164.0075189E-03
+1.2421444E-03,+6.5312156698E+00,+41.5954797E-03,-19.4698940E-03,+164.0075189E-03
+1.2425069E-03,+6.5369031132E+00,+43.7434566E-03,-20.5268281E-03,+164.0075189E-03
+1.2428694E-03,+6.5388066256E+00,+42.2113209E-03,-21.4772261E-03,+164.0075189E-03
+1.2432320E-03,+6.5454458334E+00,+43.7434587E-03,-20.0270307E-03,+164.0075189E-03
+1.2435945E-03,+6.5440297338E+00,+42.2113188E-03,-20.7507724E-03,+164.0075189E-03
+1.2439570E-03,+6.5430779825E+00,+43.7434608E-03,-22.2583107E-03,+164.0075189E-03
+1.2443195E-03,+6.5463975913E+00,+42.2113167E-03,-21.0320535E-03,+164.0075189E-03
+1.2446820E-03,+6.5473493394E+00,+43.7434630E-03,-21.7557993E-03,+162.0548069E-03
+1.2450445E-03,+6.5440297273E+00,+42.2113146E-03,-19.3579117E-03,+163.4476690E-03
+1.2454071E-03,+6.5497172099E+00,+43.7434651E-03,-20.1362930E-03,+162.0548050E-03
+1.2457696E-03,+6.5516206962E+00,+44.3592989E-03,-22.5368870E-03,+163.4476710E-03
+1.2461321E-03,+6.5516206962E+00,+42.2113114E-03,-19.5818464E-03,+164.0075189E-03
+1.2464946E-03,+6.5549403148E+00,+43.7434683E-03,-20.1362953E-03,+162.0548021E-03
+1.2468571E-03,+6.5525724328E+00,+44.3592989E-03,-21.3652592E-03,+163.4476739E-03
+1.2472197E-03,+6.5549403181E+00,+44.3592989E-03,-20.4175660E-03,+164.0075189E-03
+1.2475822E-03,+6.5558920531E+00,+42.2113072E-03,-22.0343792E-03,+164.0075189E-03
+1.2479447E-03,+6.5558920531E+00,+45.8914653E-03,-19.0793252E-03,+164.0075189E-03
+1.2483072E-03,+6.5558920531E+00,+44.9751242E-03,-20.0243309E-03,+164.0075189E-03
+1.2486697E-03,+6.5592116815E+00,+44.3592989E-03,-17.0692715E-03,+162.0547964E-03
+1.2490323E-03,+6.5634830400E+00,+44.3592989E-03,-19.1859167E-03,+161.4949561E-03
+1.2493948E-03,+6.5611151351E+00,+44.3592989E-03,-19.6911147E-03,+163.4476806E-03
+1.2497573E-03,+6.5601634099E+00,+42.2113008E-03,-20.3602372E-03,+164.0075189E-03
+1.2501198E-03,+6.5634830449E+00,+43.7434788E-03,-23.7085343E-03,+164.0075189E-03
+1.2504823E-03,+6.5644347668E+00,+42.2112987E-03,-21.0893633E-03,+164.0075189E-03
+1.2508449E-03,+6.5644347668E+00,+45.8914822E-03,-22.4249335E-03,+164.0075189E-03
+1.2512074E-03,+6.5677544066E+00,+42.8271135E-03,-21.5345515E-03,+164.0075189E-03
+1.2515699E-03,+6.5687061236E+00,+41.5954797E-03,-19.5245005E-03,+164.0075189E-03
+1.2519324E-03,+6.5687061236E+00,+41.5954797E-03,-19.0766344E-03,+164.0075189E-03
+1.2522949E-03,+6.5653864789E+00,+43.7434852E-03,-19.0766344E-03,+164.0075189E-03
+1.2526575E-03,+6.5710740596E+00,+44.3592989E-03,-21.0293676E-03,+164.0075189E-03
+1.2530200E-03,+6.5729774805E+00,+44.3592989E-03,-18.8553695E-03,+162.0547848E-03
+1.2533825E-03,+6.5762971301E+00,+44.3592989E-03,-20.8054384E-03,+163.4476912E-03
+1.2537450E-03,+6.5739291860E+00,+44.3592989E-03,-21.5891972E-03,+165.9602549E-03
+1.2541075E-03,+6.5762971334E+00,+46.5073096E-03,-16.9026285E-03,+164.5673447E-03
+1.2544700E-03,+6.5772488373E+00,+44.9751063E-03,-19.8550700E-03,+164.0075189E-03
+1.2548326E-03,+6.5805684935E+00,+44.3592989E-03,-21.0866847E-03,+164.0075189E-03
+1.2551951E-03,+6.5815201942E+00,+44.3592989E-03,-22.6488765E-03,+165.9602588E-03
+1.2555576E-03,+6.5782005347E+00,+44.3592989E-03,-18.8007051E-03,+164.5673409E-03
