Model,MSO68B
Channel,CH3
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,13750
Zero Index,6874.58593750
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,-4.240000

Labels,
TIME,CH3
-9.95933750e-07,2.30892188e+01
-9.95773750e-07,2.25932813e+01
-9.95613750e-07,2.19145312e+01
-9.95453750e-07,2.11828125e+01
-9.95293750e-07,2.05246875e+01
-9.95133750e-07,2.00540625e+01
-9.94973750e-07,1.98956250e+01
-9.94813750e-07,2.01726562e+01
-9.94653750e-07,2.09081250e+01
-9.94493750e-07,2.19646875e+01
-9.94333750e-07,2.31553125e+01
-9.94173750e-07,2.43543750e+01
-9.94013750e-07,2.54475000e+01
-9.93853750e-07,2.62950000e+01
-9.93693750e-07,2.67904688e+01
-9.93533750e-07,2.69001563e+01
-9.93373750e-07,2.66634375e+01
-9.93213750e-07,2.61918750e+01
-9.93053750e-07,2.56350000e+01
-9.92893750e-07,2.51198438e+01
-9.92733750e-07,2.47185938e+01
-9.92573750e-07,2.44748437e+01
-9.92413750e-07,2.44209375e+01
-9.92253750e-07,2.45348438e+01
-9.92093750e-07,2.47279688e+01
-9.91933750e-07,2.49093750e+01
-9.91773750e-07,2.50209375e+01
-9.91613750e-07,2.50289062e+01
-9.91453750e-07,2.49309375e+01
-9.91293750e-07,2.47551562e+01
-9.91133750e-07,2.45620313e+01
-9.90973750e-07,2.44153125e+01
-9.90813750e-07,2.43328125e+01
-9.90653750e-07,2.43220313e+01
-9.90493750e-07,2.44106250e+01
-9.90333750e-07,2.46159375e+01
-9.90173750e-07,2.48957812e+01
-9.90013750e-07,2.51414063e+01
-9.89853750e-07,2.52473437e+01
-9.89693750e-07,2.51910938e+01
-9.89533750e-07,2.49848437e+01
-9.89373750e-07,2.46365625e+01
-9.89213750e-07,2.41987500e+01
-9.89053750e-07,2.37665625e+01
-9.88893750e-07,2.34060938e+01
-9.88733750e-07,2.31548437e+01
-9.88573750e-07,2.30690625e+01
