Model,MSO68B
Channel,CH1,,Channel,CH2
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Digital Type,None,,Digital Type,None
Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-10,,Sample Interval,1.60000000e-10
Record Length,13750,,Record Length,13750
Zero Index,7287.21484375,,Zero Index,7287.21484375
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000
yPosition,-2.580000,,yPosition,-3.620000

Labels,,
TIME,CH1,CH2
-1.09923437e-06,-4.10406250e-01,-2.97656250e-01
-1.09907437e-06,-4.28375000e-01,-3.52343750e-01
-1.09891437e-06,-4.47781250e-01,-3.78125000e-01
-1.09875437e-06,-4.66468750e-01,-3.47656250e-01
-1.09859437e-06,-4.84437500e-01,-3.32031250e-01
-1.09843438e-06,-5.00250000e-01,-3.21093750e-01
-1.09827437e-06,-5.14625000e-01,-3.06250000e-01
-1.09811437e-06,-5.27562500e-01,-2.85937500e-01
-1.09795437e-06,-5.38343750e-01,-3.03125000e-01
-1.09779437e-06,-5.47687500e-01,-3.46093750e-01
-1.09763437e-06,-5.55593750e-01,-3.35156250e-01
-1.09747437e-06,-5.61343750e-01,-3.26562500e-01
-1.09731438e-06,-5.66375000e-01,-2.85937500e-01
-1.09715437e-06,-5.69250000e-01,-2.81250000e-01
-1.09699437e-06,-5.71406250e-01,-2.72656250e-01
-1.09683437e-06,-5.73562500e-01,-2.47656250e-01
-1.09667437e-06,-5.75000000e-01,-2.50781250e-01
-1.09651437e-06,-5.77875000e-01,-2.62500000e-01
-1.09635437e-06,-5.82906250e-01,-2.61718750e-01
-1.09619438e-06,-5.88656250e-01,-2.87500000e-01
-1.09603437e-06,-5.96562500e-01,-3.21093750e-01
-1.09587437e-06,-6.04468750e-01,-3.53906250e-01
-1.09571437e-06,-6.11656250e-01,-3.82812500e-01
-1.09555437e-06,-6.15968750e-01,-3.77343750e-01
-1.09539437e-06,-6.15968750e-01,-3.32031250e-01
-1.09523437e-06,-6.11656250e-01,-2.64062500e-01
-1.09507438e-06,-6.02312500e-01,-2.38281250e-01
-1.09491437e-06,-5.88656250e-01,-2.34375000e-01
-1.09475437e-06,-5.72125000e-01,-2.26562500e-01
-1.09459437e-06,-5.54156250e-01,-1.88281250e-01
-1.09443437e-06,-5.36187500e-01,-1.64843750e-01
-1.09427437e-06,-5.18937500e-01,-2.23437500e-01
-1.09411437e-06,-5.03125000e-01,-2.28125000e-01
-1.09395438e-06,-4.89468750e-01,-1.85156250e-01
-1.09379437e-06,-4.77968750e-01,-2.34375000e-01
-1.09363437e-06,-4.68625000e-01,-2.80468750e-01
-1.09347437e-06,-4.60000000e-01,-2.76562500e-01
-1.09331437e-06,-4.52812500e-01,-2.51562500e-01
-1.09315437e-06,-4.44906250e-01,-2.47656250e-01
-1.09299437e-06,-4.38437500e-01,-2.25000000e-01
-1.09283438e-06,-4.32687500e-01,-1.96093750e-01
-1.09267437e-06,-4.26937500e-01,-2.54687500e-01
-1.09251437e-06,-4.21906250e-01,-3.33593750e-01
-1.09235437e-06,-4.17593750e-01,-3.23437500e-01
-1.09219437e-06,-4.13281250e-01,-2.77343750e-01
-1.09203437e-06,-4.09687500e-01,-2.66406250e-01
-1.09187437e-06,-4.06093750e-01,-2.25000000e-01
-1.09171438e-06,-4.03218750e-01,-2.06250000e-01
-1.09155437e-06,-4.01062500e-01,-2.14843750e-01
-1.09139437e-06,-3.98906250e-01,-1.89062500e-01
-1.09123437e-06,-3.96750000e-01,-1.97656250e-01
-1.09107437e-06,-3.93875000e-01,-2.26562500e-01
-1.09091437e-06,-3.90281250e-01,-2.46093750e-01
-1.09075437e-06,-3.85968750e-01,-2.52343750e-01
-1.09059438e-06,-3.80218750e-01,-2.64062500e-01
-1.09043437e-06,-3.73750000e-01,-2.57031250e-01
-1.09027437e-06,-3.65843750e-01,-2.12500000e-01
-1.09011437e-06,-3.57218750e-01,-2.62500000e-01
-1.08995437e-06,-3.48593750e-01,-2.96093750e-01
-1.08979437e-06,-3.39968750e-01,-2.46875000e-01
-1.08963437e-06,-3.32062500e-01,-2.03125000e-01
-1.08947438e-06,-3.25593750e-01,-2.34375000e-01
-1.08931437e-06,-3.19843750e-01,-2.52343750e-01
-1.08915437e-06,-3.16250000e-01,-2.08593750e-01
-1.08899437e-06,-3.13375000e-01,-2.30468750e-01
-1.08883437e-06,-3.12656250e-01,-2.75000000e-01
-1.08867437e-06,-3.11937500e-01,-2.86718750e-01
-1.08851437e-06,-3.11937500e-01,-3.40625000e-01
-1.08835438e-06,-3.11937500e-01,-3.51562500e-01
-1.08819437e-06,-3.13375000e-01,-2.21093750e-01
-1.08803437e-06,-3.14812500e-01,-1.63281250e-01
-1.08787437e-06,-3.16968750e-01,-2.71875000e-01
-1.08771437e-06,-3.20562500e-01,-3.28125000e-01
-1.08755437e-06,-3.24875000e-01,-2.62500000e-01
-1.08739437e-06,-3.31343750e-01,-2.61718750e-01
-1.08723438e-06,-3.38531250e-01,-2.61718750e-01
-1.08707437e-06,-3.47156250e-01,-2.25000000e-01
-1.08691437e-06,-3.56500000e-01,-2.55468750e-01
-1.08675437e-06,-3.67281250e-01,-2.53125000e-01
-1.08659437e-06,-3.79500000e-01,-2.07812500e-01
-1.08643437e-06,-3.91718750e-01,-2.34375000e-01
-1.08627437e-06,-4.04656250e-01,-2.78125000e-01
-1.08611438e-06,-4.17593750e-01,-2.82031250e-01
-1.08595437e-06,-4.31250000e-01,-2.57031250e-01
-1.08579437e-06,-4.44906250e-01,-2.14843750e-01
-1.08563437e-06,-4.57843750e-01,-1.59375000e-01
-1.08547437e-06,-4.69343750e-01,-2.04687500e-01
-1.08531437e-06,-4.79406250e-01,-3.36718750e-01
-1.08515437e-06,-4.87312500e-01,-2.82812500e-01
-1.08499438e-06,-4.93062500e-01,-1.80468750e-01
-1.08483437e-06,-4.97375000e-01,-2.29687500e-01
-1.08467437e-06,-4.99531250e-01,-2.86718750e-01
-1.08451437e-06,-5.00250000e-01,-2.63281250e-01
-1.08435437e-06,-5.00250000e-01,-2.64062500e-01
-1.08419437e-06,-5.00968750e-01,-2.91406250e-01
-1.08403437e-06,-5.01687500e-01,-3.35937500e-01
-1.08387438e-06,-5.03843750e-01,-3.53125000e-01
-1.08371437e-06,-5.07437500e-01,-2.80468750e-01
-1.08355437e-06,-5.12468750e-01,-1.83593750e-01
-1.08339437e-06,-5.18218750e-01,-1.88281250e-01
-1.08323437e-06,-5.25406250e-01,-3.11718750e-01
-1.08307437e-06,-5.32593750e-01,-3.37500000e-01
-1.08291437e-06,-5.40500000e-01,-2.74218750e-01
-1.08275438e-06,-5.48406250e-01,-2.53906250e-01
-1.08259437e-06,-5.54156250e-01,-2.74218750e-01
-1.08243437e-06,-5.59906250e-01,-2.66406250e-01
-1.08227437e-06,-5.62781250e-01,-2.59375000e-01
-1.08211437e-06,-5.64218750e-01,-2.44531250e-01
-1.08195437e-06,-5.64218750e-01,-2.27343750e-01
-1.08179437e-06,-5.62062500e-01,-2.76562500e-01
-1.08163438e-06,-5.57750000e-01,-3.22656250e-01
-1.08147437e-06,-5.52718750e-01,-3.06250000e-01
-1.08131437e-06,-5.45531250e-01,-2.93750000e-01
-1.08115437e-06,-5.37625000e-01,-2.98437500e-01
-1.08099437e-06,-5.29000000e-01,-2.83593750e-01
-1.08083437e-06,-5.19656250e-01,-2.88281250e-01
-1.08067437e-06,-5.09593750e-01,-3.07031250e-01
-1.08051438e-06,-5.00250000e-01,-2.78906250e-01
-1.08035437e-06,-4.90906250e-01,-2.49218750e-01
-1.08019437e-06,-4.83000000e-01,-1.86718750e-01
-1.08003437e-06,-4.75093750e-01,-1.22656250e-01
-1.07987437e-06,-4.68625000e-01,-1.84375000e-01
-1.07971437e-06,-4.62156250e-01,-2.88281250e-01
-1.07955437e-06,-4.56406250e-01,-3.25000000e-01
-1.07939438e-06,-4.49937500e-01,-3.23437500e-01
-1.07923437e-06,-4.42031250e-01,-3.40625000e-01
-1.07907437e-06,-4.33406250e-01,-3.28906250e-01
-1.07891437e-06,-4.23343750e-01,-2.88281250e-01
-1.07875437e-06,-4.11125000e-01,-2.57031250e-01
-1.07859437e-06,-3.98906250e-01,-2.38281250e-01
-1.07843437e-06,-3.85250000e-01,-2.31250000e-01
-1.07827438e-06,-3.71593750e-01,-2.02343750e-01
-1.07811437e-06,-3.59375000e-01,-2.21093750e-01
-1.07795437e-06,-3.48593750e-01,-2.53906250e-01
-1.07779437e-06,-3.39250000e-01,-2.52343750e-01
-1.07763437e-06,-3.34218750e-01,-2.11718750e-01
-1.07747437e-06,-3.32062500e-01,-1.57031250e-01
-1.07731437e-06,-3.32781250e-01,-2.03125000e-01
-1.07715438e-06,-3.37093750e-01,-2.96875000e-01
-1.07699437e-06,-3.43562500e-01,-3.79687500e-01
-1.07683437e-06,-3.50750000e-01,-3.75000000e-01
-1.07667437e-06,-3.59375000e-01,-2.79687500e-01
-1.07651437e-06,-3.67281250e-01,-2.63281250e-01
-1.07635437e-06,-3.75187500e-01,-2.97656250e-01
-1.07619437e-06,-3.80937500e-01,-3.15625000e-01
-1.07603438e-06,-3.85250000e-01,-3.28906250e-01
-1.07587437e-06,-3.87406250e-01,-3.45312500e-01
-1.07571437e-06,-3.88125000e-01,-2.90625000e-01
-1.07555437e-06,-3.87406250e-01,-2.35156250e-01
-1.07539437e-06,-3.83093750e-01,-2.63281250e-01
-1.07523437e-06,-3.77343750e-01,-3.05468750e-01
-1.07507437e-06,-3.70156250e-01,-3.50000000e-01
-1.07491438e-06,-3.60812500e-01,-3.00000000e-01
-1.07475437e-06,-3.51468750e-01,-2.22656250e-01
-1.07459437e-06,-3.43562500e-01,-2.31250000e-01
-1.07443437e-06,-3.37812500e-01,-2.78906250e-01
-1.07427437e-06,-3.34937500e-01,-2.62500000e-01
-1.07411437e-06,-3.35656250e-01,-2.17187500e-01
-1.07395437e-06,-3.42125000e-01,-2.26562500e-01
-1.07379438e-06,-3.52906250e-01,-2.10156250e-01
-1.07363437e-06,-3.66562500e-01,-2.04687500e-01
-1.07347437e-06,-3.83812500e-01,-2.87500000e-01
-1.07331437e-06,-4.03218750e-01,-3.54687500e-01
-1.07315437e-06,-4.23343750e-01,-2.15625000e-01
-1.07299437e-06,-4.43468750e-01,-1.00000000e-01
-1.07283437e-06,-4.64312500e-01,-1.77343750e-01
-1.07267438e-06,-4.83718750e-01,-2.69531250e-01
-1.07251437e-06,-5.02406250e-01,-2.98437500e-01
-1.07235437e-06,-5.18937500e-01,-2.42968750e-01
-1.07219437e-06,-5.33312500e-01,-1.03125000e-01
-1.07203437e-06,-5.46250000e-01,-2.65625000e-02
-1.07187437e-06,-5.56312500e-01,-8.28125000e-02
-1.07171437e-06,-5.62781250e-01,-2.16406250e-01
-1.07155438e-06,-5.68531250e-01,-3.07031250e-01
-1.07139437e-06,-5.71406250e-01,-3.17187500e-01
-1.07123437e-06,-5.74281250e-01,-2.82812500e-01
-1.07107437e-06,-5.76437500e-01,-2.20312500e-01
-1.07091437e-06,-5.80031250e-01,-2.03906250e-01
-1.07075437e-06,-5.83625000e-01,-2.46875000e-01
-1.07059437e-06,-5.88656250e-01,-2.80468750e-01
-1.07043438e-06,-5.95125000e-01,-2.37500000e-01
-1.07027437e-06,-6.00875000e-01,-2.16406250e-01
-1.07011437e-06,-6.06625000e-01,-2.75000000e-01
-1.06995437e-06,-6.10218750e-01,-3.21875000e-01
-1.06979437e-06,-6.10937500e-01,-2.75000000e-01
-1.06963437e-06,-6.08781250e-01,-1.70312500e-01
-1.06947437e-06,-6.02312500e-01,-1.42187500e-01
-1.06931438e-06,-5.93687500e-01,-1.80468750e-01
-1.06915437e-06,-5.82187500e-01,-2.64062500e-01
-1.06899437e-06,-5.69250000e-01,-3.68750000e-01
-1.06883437e-06,-5.57031250e-01,-3.03125000e-01
-1.06867437e-06,-5.46250000e-01,-1.71875000e-01
-1.06851437e-06,-5.38343750e-01,-1.85937500e-01
-1.06835437e-06,-5.33312500e-01,-2.81250000e-01
-1.06819438e-06,-5.31875000e-01,-2.92968750e-01
-1.06803437e-06,-5.34031250e-01,-2.42187500e-01
-1.06787437e-06,-5.38343750e-01,-2.78125000e-01
-1.06771437e-06,-5.44093750e-01,-3.14843750e-01
-1.06755437e-06,-5.49843750e-01,-2.88281250e-01
-1.06739437e-06,-5.54156250e-01,-2.40625000e-01
-1.06723437e-06,-5.55593750e-01,-1.72656250e-01
-1.06707438e-06,-5.53437500e-01,-1.89062500e-01
-1.06691437e-06,-5.46968750e-01,-2.72656250e-01
-1.06675437e-06,-5.36906250e-01,-3.17187500e-01
-1.06659437e-06,-5.23250000e-01,-2.89062500e-01
-1.06643437e-06,-5.07437500e-01,-2.28906250e-01
-1.06627437e-06,-4.89468750e-01,-2.21093750e-01
-1.06611437e-06,-4.72937500e-01,-2.73437500e-01
-1.06595438e-06,-4.57125000e-01,-3.41406250e-01
-1.06579437e-06,-4.44187500e-01,-3.53125000e-01
-1.06563437e-06,-4.33406250e-01,-2.82812500e-01
-1.06547437e-06,-4.26218750e-01,-1.67187500e-01
-1.06531437e-06,-4.20468750e-01,-1.19531250e-01
-1.06515437e-06,-4.16156250e-01,-1.88281250e-01
-1.06499437e-06,-4.11843750e-01,-2.15625000e-01
-1.06483438e-06,-4.07531250e-01,-1.96875000e-01
-1.06467437e-06,-4.02500000e-01,-2.79687500e-01
-1.06451437e-06,-3.96750000e-01,-3.15625000e-01
-1.06435437e-06,-3.90281250e-01,-2.58593750e-01
-1.06419437e-06,-3.83093750e-01,-2.96093750e-01
-1.06403437e-06,-3.75187500e-01,-3.95312500e-01
-1.06387437e-06,-3.68000000e-01,-3.64062500e-01
-1.06371438e-06,-3.60812500e-01,-2.95312500e-01
-1.06355437e-06,-3.54343750e-01,-3.19531250e-01
-1.06339437e-06,-3.48593750e-01,-3.31250000e-01
-1.06323437e-06,-3.44281250e-01,-3.00781250e-01
-1.06307437e-06,-3.40687500e-01,-2.75000000e-01
-1.06291437e-06,-3.39250000e-01,-2.64843750e-01
-1.06275437e-06,-3.39968750e-01,-2.96093750e-01
-1.06259438e-06,-3.42843750e-01,-2.67187500e-01
-1.06243437e-06,-3.47875000e-01,-1.74218750e-01
-1.06227437e-06,-3.55062500e-01,-1.53906250e-01
-1.06211437e-06,-3.64406250e-01,-1.69531250e-01
-1.06195437e-06,-3.75906250e-01,-1.33593750e-01
-1.06179437e-06,-3.87406250e-01,-1.70312500e-01
-1.06163437e-06,-3.99625000e-01,-2.65625000e-01
-1.06147438e-06,-4.10406250e-01,-3.32812500e-01
-1.06131437e-06,-4.21187500e-01,-3.30468750e-01
-1.06115437e-06,-4.29093750e-01,-2.82031250e-01
-1.06099437e-06,-4.34843750e-01,-3.19531250e-01
-1.06083437e-06,-4.38437500e-01,-3.57031250e-01
-1.06067437e-06,-4.39156250e-01,-3.25000000e-01
-1.06051437e-06,-4.37718750e-01,-2.92187500e-01
-1.06035438e-06,-4.34125000e-01,-2.50781250e-01
-1.06019437e-06,-4.30531250e-01,-1.63281250e-01
-1.06003437e-06,-4.25500000e-01,-1.00000000e-01
-1.05987437e-06,-4.22625000e-01,-1.57031250e-01
-1.05971437e-06,-4.20468750e-01,-2.22656250e-01
-1.05955437e-06,-4.19750000e-01,-2.32031250e-01
-1.05939438e-06,-4.21187500e-01,-2.97656250e-01
-1.05923438e-06,-4.24062500e-01,-3.26562500e-01
-1.05907437e-06,-4.29093750e-01,-3.62500000e-01
-1.05891437e-06,-4.34125000e-01,-4.21093750e-01
-1.05875437e-06,-4.39156250e-01,-3.78125000e-01
-1.05859437e-06,-4.44906250e-01,-2.82031250e-01
-1.05843437e-06,-4.50656250e-01,-2.64843750e-01
-1.05827438e-06,-4.57843750e-01,-2.78906250e-01
-1.05811438e-06,-4.65750000e-01,-2.85937500e-01
-1.05795437e-06,-4.75812500e-01,-3.28125000e-01
-1.05779437e-06,-4.87312500e-01,-3.07812500e-01
-1.05763437e-06,-5.00968750e-01,-2.16406250e-01
-1.05747437e-06,-5.14625000e-01,-1.20312500e-01
-1.05731437e-06,-5.28281250e-01,-1.54687500e-01
-1.05715438e-06,-5.41218750e-01,-2.48437500e-01
-1.05699438e-06,-5.52718750e-01,-2.47656250e-01
-1.05683437e-06,-5.62062500e-01,-2.17187500e-01
-1.05667437e-06,-5.69250000e-01,-2.37500000e-01
-1.05651437e-06,-5.74281250e-01,-2.34375000e-01
-1.05635437e-06,-5.77156250e-01,-1.87500000e-01
-1.05619437e-06,-5.77875000e-01,-1.75781250e-01
-1.05603438e-06,-5.77875000e-01,-1.99218750e-01
-1.05587438e-06,-5.77156250e-01,-2.76562500e-01
-1.05571437e-06,-5.75000000e-01,-3.86718750e-01
-1.05555437e-06,-5.71406250e-01,-4.61718750e-01
-1.05539437e-06,-5.67093750e-01,-4.14062500e-01
-1.05523437e-06,-5.60625000e-01,-3.00781250e-01
-1.05507437e-06,-5.53437500e-01,-2.44531250e-01
-1.05491438e-06,-5.45531250e-01,-2.22656250e-01
-1.05475438e-06,-5.36906250e-01,-2.07031250e-01
-1.05459437e-06,-5.27562500e-01,-2.04687500e-01
-1.05443437e-06,-5.18218750e-01,-2.28906250e-01
-1.05427437e-06,-5.08875000e-01,-2.46093750e-01
-1.05411437e-06,-5.00250000e-01,-2.76562500e-01
-1.05395437e-06,-4.90906250e-01,-2.80468750e-01
-1.05379438e-06,-4.81562500e-01,-3.04687500e-01
-1.05363438e-06,-4.72218750e-01,-3.75000000e-01
-1.05347437e-06,-4.62875000e-01,-3.68750000e-01
-1.05331437e-06,-4.54250000e-01,-3.26562500e-01
-1.05315437e-06,-4.45625000e-01,-2.55468750e-01
-1.05299437e-06,-4.37718750e-01,-2.26562500e-01
-1.05283437e-06,-4.31250000e-01,-2.57812500e-01
-1.05267438e-06,-4.25500000e-01,-2.32031250e-01
-1.05251438e-06,-4.20468750e-01,-2.43750000e-01
-1.05235437e-06,-4.15437500e-01,-2.96875000e-01
-1.05219437e-06,-4.11125000e-01,-2.94531250e-01
-1.05203437e-06,-4.06812500e-01,-2.30468750e-01
-1.05187437e-06,-4.03937500e-01,-1.82812500e-01
-1.05171437e-06,-4.01062500e-01,-1.99218750e-01
-1.05155438e-06,-4.00343750e-01,-1.86718750e-01
-1.05139438e-06,-4.01062500e-01,-1.27343750e-01
-1.05123437e-06,-4.03218750e-01,-1.24218750e-01
-1.05107437e-06,-4.08250000e-01,-2.76562500e-01
-1.05091437e-06,-4.13281250e-01,-3.89062500e-01
-1.05075437e-06,-4.18312500e-01,-3.43750000e-01
-1.05059437e-06,-4.22625000e-01,-3.34375000e-01
-1.05043438e-06,-4.26218750e-01,-3.86718750e-01
-1.05027438e-06,-4.28375000e-01,-3.44531250e-01
-1.05011437e-06,-4.27656250e-01,-2.26562500e-01
-1.04995437e-06,-4.26218750e-01,-1.44531250e-01
-1.04979437e-06,-4.22625000e-01,-1.56250000e-01
-1.04963437e-06,-4.18312500e-01,-2.56250000e-01
-1.04947437e-06,-4.13281250e-01,-3.11718750e-01
-1.04931438e-06,-4.06812500e-01,-2.95312500e-01
-1.04915438e-06,-4.00343750e-01,-2.60156250e-01
-1.04899437e-06,-3.92437500e-01,-2.20312500e-01
-1.04883437e-06,-3.83093750e-01,-1.94531250e-01
-1.04867437e-06,-3.73750000e-01,-2.10937500e-01
-1.04851437e-06,-3.63687500e-01,-2.72656250e-01
-1.04835437e-06,-3.55062500e-01,-3.16406250e-01
-1.04819438e-06,-3.47875000e-01,-3.28906250e-01
-1.04803438e-06,-3.42843750e-01,-3.17968750e-01
-1.04787437e-06,-3.41406250e-01,-3.13281250e-01
-1.04771437e-06,-3.43562500e-01,-2.71875000e-01
-1.04755437e-06,-3.50750000e-01,-2.19531250e-01
-1.04739437e-06,-3.61531250e-01,-2.24218750e-01
-1.04723437e-06,-3.75906250e-01,-2.40625000e-01
-1.04707438e-06,-3.91718750e-01,-2.12500000e-01
-1.04691438e-06,-4.09687500e-01,-1.30468750e-01
-1.04675437e-06,-4.27656250e-01,-1.34375000e-01
-1.04659437e-06,-4.44187500e-01,-2.46093750e-01
-1.04643437e-06,-4.59281250e-01,-3.72656250e-01
-1.04627437e-06,-4.72218750e-01,-4.00781250e-01
-1.04611437e-06,-4.83000000e-01,-4.27343750e-01
-1.04595438e-06,-4.91625000e-01,-4.15625000e-01
-1.04579438e-06,-4.98093750e-01,-2.95312500e-01
-1.04563437e-06,-5.04562500e-01,-2.60156250e-01
-1.04547437e-06,-5.09593750e-01,-2.57812500e-01
-1.04531437e-06,-5.14625000e-01,-2.02343750e-01
-1.04515437e-06,-5.19656250e-01,-2.12500000e-01
-1.04499437e-06,-5.26125000e-01,-3.10156250e-01
-1.04483438e-06,-5.31875000e-01,-3.02343750e-01
-1.04467438e-06,-5.37625000e-01,-1.65625000e-01
-1.04451437e-06,-5.41218750e-01,-9.76562500e-02
-1.04435437e-06,-5.43375000e-01,-1.59375000e-01
-1.04419437e-06,-5.42656250e-01,-2.40625000e-01
-1.04403437e-06,-5.38343750e-01,-2.39062500e-01
-1.04387437e-06,-5.31156250e-01,-2.17187500e-01
-1.04371438e-06,-5.21812500e-01,-2.32031250e-01
-1.04355438e-06,-5.11750000e-01,-2.06250000e-01
-1.04339437e-06,-5.00968750e-01,-1.89843750e-01
-1.04323437e-06,-4.92343750e-01,-2.62500000e-01
-1.04307437e-06,-4.85875000e-01,-3.32031250e-01
-1.04291437e-06,-4.82281250e-01,-3.24218750e-01
-1.04275437e-06,-4.81562500e-01,-2.89843750e-01
-1.04259438e-06,-4.83000000e-01,-2.72656250e-01
-1.04243438e-06,-4.86593750e-01,-3.00781250e-01
-1.04227437e-06,-4.90906250e-01,-3.31250000e-01
-1.04211437e-06,-4.94500000e-01,-2.78906250e-01
-1.04195437e-06,-4.97375000e-01,-2.21875000e-01
-1.04179437e-06,-4.99531250e-01,-2.25781250e-01
-1.04163437e-06,-5.00968750e-01,-2.63281250e-01
-1.04147438e-06,-5.01687500e-01,-2.93750000e-01
-1.04131438e-06,-5.03125000e-01,-3.08593750e-01
-1.04115437e-06,-5.04562500e-01,-2.50781250e-01
-1.04099437e-06,-5.06718750e-01,-2.21875000e-01
-1.04083437e-06,-5.10312500e-01,-2.50000000e-01
-1.04067437e-06,-5.13906250e-01,-2.32812500e-01
-1.04051437e-06,-5.16781250e-01,-1.67968750e-01
-1.04035438e-06,-5.19656250e-01,-1.25000000e-01
-1.04019438e-06,-5.18937500e-01,-1.60937500e-01
-1.04003437e-06,-5.16781250e-01,-2.41406250e-01
-1.03987437e-06,-5.11031250e-01,-2.71093750e-01
-1.03971437e-06,-5.00968750e-01,-2.54687500e-01
-1.03955437e-06,-4.88031250e-01,-2.13281250e-01
-1.03939437e-06,-4.72937500e-01,-2.30468750e-01
-1.03923438e-06,-4.56406250e-01,-2.75781250e-01
-1.03907438e-06,-4.38437500e-01,-2.57812500e-01
-1.03891437e-06,-4.20468750e-01,-2.48437500e-01
-1.03875437e-06,-4.03937500e-01,-2.27343750e-01
-1.03859437e-06,-3.89562500e-01,-1.95312500e-01
-1.03843437e-06,-3.77343750e-01,-1.84375000e-01
-1.03827437e-06,-3.68718750e-01,-2.68750000e-01
-1.03811438e-06,-3.62968750e-01,-3.65625000e-01
-1.03795438e-06,-3.59375000e-01,-3.60156250e-01
-1.03779437e-06,-3.60093750e-01,-3.04687500e-01
-1.03763437e-06,-3.62250000e-01,-2.57031250e-01
-1.03747437e-06,-3.66562500e-01,-2.17968750e-01
-1.03731437e-06,-3.72312500e-01,-1.61718750e-01
-1.03715437e-06,-3.78781250e-01,-1.95312500e-01
-1.03699438e-06,-3.86687500e-01,-2.92187500e-01
-1.03683438e-06,-3.93875000e-01,-3.22656250e-01
-1.03667437e-06,-4.00343750e-01,-2.68750000e-01
-1.03651437e-06,-4.06093750e-01,-2.58593750e-01
-1.03635437e-06,-4.11125000e-01,-2.90625000e-01
-1.03619437e-06,-4.14718750e-01,-2.31250000e-01
-1.03603437e-06,-4.18312500e-01,-2.00781250e-01
-1.03587438e-06,-4.21906250e-01,-2.58593750e-01
-1.03571438e-06,-4.26218750e-01,-3.00000000e-01
-1.03555437e-06,-4.31250000e-01,-2.85156250e-01
-1.03539437e-06,-4.37000000e-01,-3.05468750e-01
-1.03523437e-06,-4.44906250e-01,-3.64062500e-01
-1.03507437e-06,-4.52812500e-01,-3.44531250e-01
-1.03491437e-06,-4.62875000e-01,-2.93750000e-01
-1.03475438e-06,-4.72937500e-01,-2.22656250e-01
-1.03459438e-06,-4.83000000e-01,-1.80468750e-01
-1.03443437e-06,-4.92343750e-01,-2.21875000e-01
-1.03427437e-06,-5.00968750e-01,-2.95312500e-01
-1.03411437e-06,-5.08875000e-01,-3.14062500e-01
-1.03395437e-06,-5.16062500e-01,-3.12500000e-01
-1.03379437e-06,-5.21093750e-01,-3.26562500e-01
-1.03363438e-06,-5.24687500e-01,-2.99218750e-01
-1.03347437e-06,-5.27562500e-01,-2.47656250e-01
-1.03331437e-06,-5.29000000e-01,-1.57031250e-01
-1.03315437e-06,-5.30437500e-01,-1.47656250e-01
-1.03299437e-06,-5.31156250e-01,-2.20312500e-01
-1.03283437e-06,-5.32593750e-01,-2.46875000e-01
-1.03267437e-06,-5.34750000e-01,-2.73437500e-01
-1.03251438e-06,-5.37625000e-01,-3.11718750e-01
-1.03235437e-06,-5.42656250e-01,-3.35937500e-01
-1.03219437e-06,-5.48406250e-01,-3.06250000e-01
-1.03203437e-06,-5.55593750e-01,-2.44531250e-01
-1.03187437e-06,-5.62781250e-01,-1.21093750e-01
-1.03171437e-06,-5.69250000e-01,-7.26562500e-02
-1.03155437e-06,-5.75718750e-01,-1.84375000e-01
-1.03139438e-06,-5.79312500e-01,-3.07812500e-01
-1.03123437e-06,-5.82187500e-01,-3.00781250e-01
-1.03107437e-06,-5.82187500e-01,-2.03125000e-01
-1.03091437e-06,-5.80031250e-01,-1.92968750e-01
-1.03075437e-06,-5.76437500e-01,-2.75781250e-01
-1.03059437e-06,-5.71406250e-01,-3.71875000e-01
-1.03043437e-06,-5.66375000e-01,-3.67968750e-01
-1.03027438e-06,-5.61343750e-01,-2.83593750e-01
-1.03011437e-06,-5.57750000e-01,-3.17187500e-01
-1.02995437e-06,-5.55593750e-01,-3.51562500e-01
-1.02979437e-06,-5.55593750e-01,-3.06250000e-01
-1.02963437e-06,-5.56312500e-01,-2.89843750e-01
-1.02947437e-06,-5.58468750e-01,-2.73437500e-01
-1.02931437e-06,-5.61343750e-01,-2.40625000e-01
-1.02915438e-06,-5.63500000e-01,-3.03906250e-01
-1.02899437e-06,-5.64937500e-01,-3.83593750e-01
-1.02883437e-06,-5.64218750e-01,-3.18750000e-01
-1.02867437e-06,-5.61343750e-01,-2.56250000e-01
-1.02851437e-06,-5.56312500e-01,-2.60937500e-01
-1.02835437e-06,-5.49125000e-01,-2.21875000e-01
-1.02819437e-06,-5.39781250e-01,-1.59375000e-01
-1.02803438e-06,-5.29718750e-01,-2.31250000e-01
-1.02787437e-06,-5.18937500e-01,-3.07812500e-01
-1.02771437e-06,-5.08156250e-01,-3.03125000e-01
-1.02755437e-06,-4.98093750e-01,-2.58593750e-01
-1.02739437e-06,-4.88031250e-01,-2.73437500e-01
-1.02723437e-06,-4.78687500e-01,-3.13281250e-01
-1.02707437e-06,-4.70781250e-01,-2.64062500e-01
-1.02691438e-06,-4.63593750e-01,-2.00000000e-01
-1.02675437e-06,-4.58562500e-01,-1.87500000e-01
-1.02659437e-06,-4.52812500e-01,-2.26562500e-01
-1.02643437e-06,-4.48500000e-01,-2.40625000e-01
