Model,MSO68B
Channel,CH8
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,7500
Zero Index,1949.16796875
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,0.440000

Labels,
TIME,CH8
-2.78586875e-07,-3.89062500e-02
-2.78426875e-07,-1.60937500e-02
-2.78266875e-07,2.04687500e-02
-2.78106875e-07,-1.56250000e-03
-2.77946875e-07,-1.89062500e-02
-2.77786875e-07,3.75000000e-03
-2.77626875e-07,1.56250000e-04
-2.77466875e-07,-2.93750000e-02
-2.77306875e-07,-2.59375000e-02
-2.77146875e-07,7.81250000e-04
-2.76986875e-07,1.00000000e-02
-2.76826875e-07,-1.71875000e-03
-2.76666875e-07,-1.26562500e-02
-2.76506875e-07,-6.25000000e-03
-2.76346875e-07,9.53125000e-03
-2.76186875e-07,8.28125000e-03
-2.76026875e-07,-1.04687500e-02
-2.75866875e-07,-1.28125000e-02
-2.75706875e-07,4.53125000e-03
-2.75546875e-07,-7.03125000e-03
-2.75386875e-07,-3.92187500e-02
-2.75226875e-07,-2.20312500e-02
-2.75066875e-07,1.78125000e-02
-2.74906875e-07,9.68750000e-03
-2.74746875e-07,0.00000000e+00
-2.74586875e-07,2.35937500e-02
-2.74426875e-07,1.79687500e-02
-2.74266875e-07,-6.40625000e-03
-2.74106875e-07,2.65625000e-03
-2.73946875e-07,3.59375000e-03
-2.73786875e-07,-1.32812500e-02
-2.73626875e-07,-4.37500000e-03
-2.73466875e-07,-5.31250000e-03
-2.73306875e-07,-3.03125000e-02
-2.73146875e-07,-1.82812500e-02
-2.72986875e-07,4.37500000e-03
-2.72826875e-07,-2.14062500e-02
-2.72666875e-07,-3.73437500e-02
-2.72506875e-07,-1.40625000e-03
-2.72346875e-07,1.40625000e-02
-2.72186875e-07,-2.03125000e-02
-2.72026875e-07,-3.51562500e-02
-2.71866875e-07,-2.18750000e-03
-2.71706875e-07,1.76562500e-02
-2.71546875e-07,-7.96875000e-03
-2.71386875e-07,-2.56250000e-02
-2.71226875e-07,-6.25000000e-03
-2.71066875e-07,4.68750000e-04
-2.70906875e-07,-1.70312500e-02
-2.70746875e-07,-8.28125000e-03
-2.70586875e-07,1.96875000e-02
-2.70426875e-07,1.12500000e-02
-2.70266875e-07,-3.18750000e-02
-2.70106875e-07,-5.57812500e-02
-2.69946875e-07,-3.09375000e-02
-2.69786875e-07,6.87500000e-03
-2.69626875e-07,1.56250000e-03
-2.69466875e-07,-2.70312500e-02
-2.69306875e-07,-1.29687500e-02
