Model,MSO68B
Channel,CH8
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,7500
Zero Index,1949.79687500
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,0.440000

Labels,
TIME,CH8
-2.63167500e-07,9.06250000e-03
-2.63007500e-07,-1.67187500e-02
-2.62847500e-07,-3.50000000e-02
-2.62687500e-07,-6.09375000e-03
-2.62527500e-07,-2.03125000e-03
-2.62367500e-07,-4.53125000e-02
-2.62207500e-07,-4.07812500e-02
-2.62047500e-07,1.06250000e-02
-2.61887500e-07,4.84375000e-03
-2.61727500e-07,-4.62500000e-02
-2.61567500e-07,-5.07812500e-02
-2.61407500e-07,-1.32812500e-02
-2.61247500e-07,-3.59375000e-03
-2.61087500e-07,-2.90625000e-02
-2.60927500e-07,-3.18750000e-02
-2.60767500e-07,-4.21875000e-03
-2.60607500e-07,-7.18750000e-03
-2.60447500e-07,-3.54687500e-02
-2.60287500e-07,-3.00000000e-02
-2.60127500e-07,-2.03125000e-02
-2.59967500e-07,-3.82812500e-02
-2.59807500e-07,-2.17187500e-02
-2.59647500e-07,2.39062500e-02
-2.59487500e-07,1.46875000e-02
-2.59327500e-07,-3.12500000e-02
-2.59167500e-07,-4.34375000e-02
-2.59007500e-07,-2.26562500e-02
-2.58847500e-07,-3.12500000e-03
-2.58687500e-07,-1.28125000e-02
-2.58527500e-07,-4.40625000e-02
-2.58367500e-07,-4.09375000e-02
-2.58207500e-07,-3.43750000e-03
-2.58047500e-07,-1.56250000e-04
-2.57887500e-07,-2.71875000e-02
-2.57727500e-07,-2.40625000e-02
-2.57567500e-07,-8.28125000e-03
-2.57407500e-07,-2.26562500e-02
-2.57247500e-07,-3.31250000e-02
-2.57087500e-07,-1.37500000e-02
-2.56927500e-07,-8.90625000e-03
-2.56767500e-07,-2.79687500e-02
-2.56607500e-07,-3.06250000e-02
-2.56447500e-07,-2.37500000e-02
-2.56287500e-07,-2.95312500e-02
-2.56127500e-07,-2.76562500e-02
-2.55967500e-07,-1.93750000e-02
-2.55807500e-07,-2.14062500e-02
-2.55647500e-07,-1.04687500e-02
-2.55487500e-07,5.93750000e-03
-2.55327500e-07,-1.65625000e-02
-2.55167500e-07,-3.96875000e-02
-2.55007500e-07,-3.90625000e-03
-2.54847500e-07,2.95312500e-02
-2.54687500e-07,-2.65625000e-03
-2.54527500e-07,-2.40625000e-02
-2.54367500e-07,1.68750000e-02
-2.54207500e-07,2.26562500e-02
-2.54047500e-07,-3.26562500e-02
-2.53887500e-07,-2.81250000e-02
-2.53727500e-07,3.20312500e-02
-2.53567500e-07,1.93750000e-02
-2.53407500e-07,-3.26562500e-02
-2.53247500e-07,-2.07812500e-02
-2.53087500e-07,3.12500000e-03
-2.52927500e-07,-1.35937500e-02
-2.52767500e-07,-2.35937500e-02
-2.52607500e-07,-1.76562500e-02
-2.52447500e-07,-8.59375000e-03
-2.52287500e-07,5.31250000e-03
-2.52127500e-07,-1.48437500e-02
-2.51967500e-07,-4.65625000e-02
-2.51807500e-07,-1.03125000e-02
-2.51647500e-07,3.48437500e-02
-2.51487500e-07,2.81250000e-03
-2.51327500e-07,-2.71875000e-02
-2.51167500e-07,2.03125000e-03
-2.51007500e-07,9.84375000e-03
-2.50847500e-07,-2.31250000e-02
-2.50687500e-07,-2.65625000e-02
-2.50527500e-07,-3.12500000e-03
-2.50367500e-07,-1.18750000e-02
-2.50207500e-07,-4.00000000e-02
-2.50047500e-07,-2.71875000e-02
-2.49887500e-07,1.15625000e-02
-2.49727500e-07,1.56250000e-02
-2.49567500e-07,-2.34375000e-03
-2.49407500e-07,-4.21875000e-03
-2.49247500e-07,-9.37500000e-04
-2.49087500e-07,-1.56250000e-04
-2.48927500e-07,-1.71875000e-03
-2.48767500e-07,-1.40625000e-02
-2.48607500e-07,-1.45312500e-02
-2.48447500e-07,-4.68750000e-03
-2.48287500e-07,-2.46875000e-02
-2.48127500e-07,-3.65625000e-02
-2.47967500e-07,2.18750000e-03
-2.47807500e-07,1.29687500e-02
-2.47647500e-07,-3.90625000e-02
-2.47487500e-07,-5.73437500e-02
-2.47327500e-07,-1.12500000e-02
-2.47167500e-07,1.32812500e-02
-2.47007500e-07,-1.96875000e-02
-2.46847500e-07,-4.87500000e-02
-2.46687500e-07,-3.17187500e-02
-2.46527500e-07,-1.37500000e-02
-2.46367500e-07,-2.62500000e-02
-2.46207500e-07,-1.79687500e-02
-2.46047500e-07,1.46875000e-02
-2.45887500e-07,-7.81250000e-04
-2.45727500e-07,-4.53125000e-02
-2.45567500e-07,-3.56250000e-02
-2.45407500e-07,7.96875000e-03
-2.45247500e-07,8.90625000e-03
-2.45087500e-07,-2.96875000e-02
-2.44927500e-07,-4.21875000e-02
-2.44767500e-07,-7.18750000e-03
-2.44607500e-07,1.37500000e-02
-2.44447500e-07,-1.10937500e-02
-2.44287500e-07,-2.01562500e-02
-2.44127500e-07,7.96875000e-03
-2.43967500e-07,1.21875000e-02
-2.43807500e-07,-1.09375000e-02
-2.43647500e-07,-1.06250000e-02
-2.43487500e-07,5.78125000e-03
-2.43327500e-07,3.43750000e-03
-2.43167500e-07,-1.14062500e-02
-2.43007500e-07,-1.40625000e-02
-2.42847500e-07,2.03125000e-03
-2.42687500e-07,1.78125000e-02
-2.42527500e-07,3.90625000e-03
-2.42367500e-07,-2.90625000e-02
-2.42207500e-07,-2.53125000e-02
-2.42047500e-07,1.09375000e-02
-2.41887500e-07,5.31250000e-03
-2.41727500e-07,-2.03125000e-02
-2.41567500e-07,1.96875000e-02
-2.41407500e-07,5.87500000e-02
-2.41247500e-07,8.12500000e-03
-2.41087500e-07,-2.93750000e-02
-2.40927500e-07,1.25000000e-02
-2.40767500e-07,3.01562500e-02
-2.40607500e-07,0.00000000e+00
-2.40447500e-07,-7.34375000e-03
-2.40287500e-07,-1.71875000e-03
-2.40127500e-07,-9.53125000e-03
-2.39967500e-07,-1.65625000e-02
-2.39807500e-07,-2.09375000e-02
-2.39647500e-07,-1.40625000e-02
-2.39487500e-07,1.25000000e-03
-2.39327500e-07,-5.15625000e-03
-2.39167500e-07,-1.25000000e-02
-2.39007500e-07,6.25000000e-03
-2.38847500e-07,9.37500000e-03
-2.38687500e-07,-7.18750000e-03
-2.38527500e-07,3.12500000e-03
-2.38367500e-07,1.43750000e-02
-2.38207500e-07,-1.62500000e-02
-2.38047500e-07,-3.89062500e-02
-2.37887500e-07,-6.56250000e-03
-2.37727500e-07,2.89062500e-02
-2.37567500e-07,1.39062500e-02
-2.37407500e-07,-1.70312500e-02
-2.37247500e-07,-1.64062500e-02
-2.37087500e-07,7.81250000e-04
-2.36927500e-07,3.75000000e-03
-2.36767500e-07,-1.23437500e-02
-2.36607500e-07,-3.12500000e-02
-2.36447500e-07,-2.96875000e-02
-2.36287500e-07,-1.87500000e-02
-2.36127500e-07,-2.37500000e-02
-2.35967500e-07,-2.65625000e-02
-2.35807500e-07,-1.65625000e-02
-2.35647500e-07,-2.12500000e-02
-2.35487500e-07,-2.64062500e-02
-2.35327500e-07,-8.59375000e-03
-2.35167500e-07,-1.40625000e-03
-2.35007500e-07,-1.75000000e-02
-2.34847500e-07,-2.81250000e-02
-2.34687500e-07,-2.37500000e-02
-2.34527500e-07,-4.21875000e-03
-2.34367500e-07,8.43750000e-03
-2.34207500e-07,-1.42187500e-02
-2.34047500e-07,-2.98437500e-02
-2.33887500e-07,-7.96875000e-03
-2.33727500e-07,-1.01562500e-02
-2.33567500e-07,-4.03125000e-02
-2.33407500e-07,-2.68750000e-02
-2.33247500e-07,4.53125000e-03
-2.33087500e-07,-7.81250000e-03
-2.32927500e-07,-2.98437500e-02
-2.32767500e-07,-2.04687500e-02
-2.32607500e-07,-1.25000000e-03
-2.32447500e-07,-4.68750000e-04
-2.32287500e-07,-1.93750000e-02
-2.32127500e-07,-2.57812500e-02
-2.31967500e-07,-3.43750000e-03
-2.31807500e-07,-2.03125000e-03
-2.31647500e-07,-3.32812500e-02
-2.31487500e-07,-2.75000000e-02
-2.31327500e-07,1.28125000e-02
-2.31167500e-07,9.21875000e-03
-2.31007500e-07,-2.68750000e-02
-2.30847500e-07,-3.10937500e-02
-2.30687500e-07,-2.01562500e-02
-2.30527500e-07,-3.37500000e-02
-2.30367500e-07,-4.37500000e-02
-2.30207500e-07,-2.23437500e-02
-2.30047500e-07,-5.78125000e-03
-2.29887500e-07,-2.64062500e-02
-2.29727500e-07,-4.57812500e-02
-2.29567500e-07,-2.32812500e-02
-2.29407500e-07,4.84375000e-03
-2.29247500e-07,-9.06250000e-03
-2.29087500e-07,-3.62500000e-02
-2.28927500e-07,-2.43750000e-02
-2.28767500e-07,8.28125000e-03
-2.28607500e-07,2.03125000e-03
-2.28447500e-07,-4.07812500e-02
