Model,MSO68B
Channel,CH8
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,12500
Zero Index,749.79687500
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,0.440000

Labels,
TIME,CH8
-5.90075000e-08,-4.37500000e-02
-5.88475000e-08,-5.75000000e-02
-5.86875000e-08,-1.54687500e-01
-5.85275000e-08,-1.57500000e-01
-5.83675000e-08,-4.15625000e-02
-5.82075000e-08,-4.09375000e-02
-5.80475000e-08,-1.54375000e-01
-5.78875000e-08,-1.43125000e-01
-5.77275000e-08,-4.90625000e-02
-5.75675000e-08,-6.00000000e-02
-5.74075000e-08,-1.16875000e-01
-5.72475000e-08,-1.18125000e-01
-5.70875000e-08,-1.03437500e-01
-5.69275000e-08,-1.07812500e-01
-5.67675000e-08,-1.32500000e-01
-5.66075000e-08,-1.42500000e-01
-5.64475000e-08,-8.43750000e-02
-5.62875000e-08,-4.31250000e-02
-5.61275000e-08,-1.07812500e-01
-5.59675000e-08,-1.43125000e-01
-5.58075000e-08,-8.15625000e-02
-5.56475000e-08,-9.46875000e-02
-5.54875000e-08,-1.85937500e-01
-5.53275000e-08,-1.55312500e-01
-5.51675000e-08,-4.15625000e-02
-5.50075000e-08,-4.40625000e-02
-5.48475000e-08,-1.41875000e-01
-5.46875000e-08,-1.68750000e-01
-5.45275000e-08,-1.01875000e-01
-5.43675000e-08,-6.96875000e-02
-5.42075000e-08,-1.23125000e-01
-5.40475000e-08,-1.43437500e-01
-5.38875000e-08,-8.78125000e-02
-5.37275000e-08,-9.15625000e-02
-5.35675000e-08,-1.50625000e-01
-5.34075000e-08,-1.03437500e-01
-5.32475000e-08,-1.87500000e-02
-5.30875000e-08,-7.34375000e-02
-5.29275000e-08,-1.58750000e-01
-5.27675000e-08,-1.20000000e-01
-5.26075000e-08,-6.09375000e-02
-5.24475000e-08,-8.96875000e-02
-5.22875000e-08,-1.45312500e-01
-5.21275000e-08,-1.53125000e-01
-5.19675000e-08,-9.50000000e-02
-5.18075000e-08,-5.06250000e-02
-5.16475000e-08,-1.16250000e-01
-5.14875000e-08,-1.66250000e-01
-5.13275000e-08,-7.09375000e-02
-5.11675000e-08,-2.68750000e-02
-5.10075000e-08,-1.42812500e-01
-5.08475000e-08,-1.71562500e-01
-5.06875000e-08,-6.81250000e-02
-5.05275000e-08,-9.00000000e-02
-5.03675000e-08,-2.08125000e-01
-5.02075000e-08,-1.87812500e-01
-5.00475000e-08,-9.40625000e-02
-4.98875000e-08,-9.75000000e-02
-4.97275000e-08,-1.27812500e-01
-4.95675000e-08,-1.02812500e-01
-4.94075000e-08,-9.93750000e-02
-4.92475000e-08,-1.35000000e-01
-4.90875000e-08,-1.31562500e-01
-4.89275000e-08,-8.78125000e-02
-4.87675000e-08,-6.43750000e-02
-4.86075000e-08,-8.15625000e-02
-4.84475000e-08,-1.11562500e-01
-4.82875000e-08,-1.02187500e-01
-4.81275000e-08,-6.21875000e-02
-4.79675000e-08,-8.46875000e-02
-4.78075000e-08,-1.55937500e-01
-4.76475000e-08,-1.43125000e-01
-4.74875000e-08,-6.81250000e-02
-4.73275000e-08,-7.62500000e-02
-4.71675000e-08,-1.49062500e-01
-4.70075000e-08,-1.61875000e-01
-4.68475000e-08,-1.15000000e-01
-4.66875000e-08,-9.56250000e-02
-4.65275000e-08,-1.30937500e-01
-4.63675000e-08,-1.61250000e-01
-4.62075000e-08,-1.31562500e-01
-4.60475000e-08,-9.18750000e-02
-4.58875000e-08,-1.06875000e-01
-4.57275000e-08,-1.13750000e-01
-4.55675000e-08,-6.37500000e-02
-4.54075000e-08,-5.84375000e-02
-4.52475000e-08,-1.41250000e-01
-4.50875000e-08,-1.80000000e-01
-4.49275000e-08,-1.13437500e-01
-4.47675000e-08,-6.87500000e-02
